"Start Time","End Time","Text","Layer ID"
"00:31:08:11","00:31:08:14","un","1"
"00:31:08:14","00:31:09:03","cadeau,","1"
"00:31:09:03","00:31:09:17","oui.","1"
"00:31:09:17","00:31:09:21","Un","1"
"00:31:09:21","00:31:10:03","cadeau,","1"
"00:31:10:03","00:31:10:15","ça dit","1"
"00:31:10:15","00:31:10:22","ayez","1"
"00:31:10:22","00:31:11:09","confiance","1"
"00:31:11:09","00:31:11:23","en moi.","1"
"00:31:11:23","00:31:12:04","Et est","1"
"00:31:12:04","00:31:12:10","ce que","1"
"00:31:12:10","00:31:12:13","je","1"
"00:31:12:13","00:31:12:16","peux","1"
"00:31:12:16","00:31:12:19","vous","1"
"00:31:12:19","00:31:12:23","faire","1"
"00:31:12:23","00:31:13:12","confiance ?","1"
"00:31:15:12","00:31:16:12","Oh,","1"
"00:31:16:12","00:31:17:00","salut","1"
"00:31:17:00","00:31:17:05","mon","1"
"00:31:17:05","00:31:17:08","petit","1"
"00:31:17:08","00:31:18:02","trésor !","1"
"00:31:18:02","00:31:19:06","Oh,","1"
"00:31:19:06","00:31:19:17","tu le veux !","1"
"00:31:19:17","00:31:20:05","Ce qui","1"
"00:31:20:05","00:31:21:01","brise.","1"
"00:31:21:01","00:31:21:16","Sûr,","1"
"00:31:21:16","00:31:21:22","c'est","1"
"00:31:21:22","00:31:22:07","un coup de","1"
"00:31:22:07","00:31:22:17","boule.","1"
"00:31:22:17","00:31:22:20","C'est","1"
"00:31:22:20","00:31:23:03","un coup","1"
"00:31:23:03","00:31:24:08","de quoi,","1"
"00:31:25:12","00:31:26:17","hein ?","1"
"00:31:27:14","00:31:28:01","D'accord,","1"
"00:31:28:01","00:31:28:05","c'est","1"
"00:31:28:05","00:31:28:11","clair.","1"
"00:31:28:11","00:31:28:14","J'ai","1"
"00:31:28:14","00:31:29:19","compris","1"
"00:31:37:09","00:31:37:16","à vous","1"
"00:31:37:16","00:31:37:19","quand","1"
"00:31:37:19","00:31:38:00","même","1"
"00:31:38:00","00:31:38:06","que leur","1"
"00:31:38:06","00:31:38:11","petite","1"
"00:31:38:11","00:31:38:15","face","1"
"00:31:38:15","00:31:38:18","qui","1"
"00:31:38:18","00:31:38:23","brille,","1"
"00:31:38:23","00:31:39:03","c'est","1"
"00:31:39:03","00:31:40:07","adorable.","1"
"00:31:48:02","00:31:48:09","Je crois","1"
"00:31:48:09","00:31:48:14","qu'on","1"
"00:31:48:14","00:31:49:00","a retrouvé","1"
"00:31:49:00","00:31:49:11","la chef","1"
"00:31:49:11","00:31:49:19","de queue","1"
"00:31:49:19","00:31:50:18","du dragon.","1"
"00:31:50:18","00:31:51:02","Tu crois","1"
"00:31:51:02","00:31:51:06","qu'elle","1"
"00:31:51:06","00:31:51:07","est","1"
"00:31:51:07","00:31:52:12","morte ?","1"
"00:31:52:16","00:31:52:18","À","1"
"00:31:52:18","00:31:53:13","mon avis,","1"
"00:31:53:13","00:31:53:16","à","1"
"00:31:53:16","00:31:53:23","vouloir","1"
"00:31:53:23","00:31:54:10","protéger","1"
"00:31:54:10","00:31:54:19","la pierre","1"
"00:31:54:19","00:31:55:00","à tout","1"
"00:31:55:00","00:31:55:08","prix,","1"
"00:31:55:08","00:31:55:22","elle a fini","1"
"00:31:55:22","00:31:56:14","par se piéger","1"
"00:31:56:14","00:31:56:17","elle","1"
"00:31:56:17","00:31:57:04","même.","1"
"00:31:57:04","00:31:57:14","Au moins,","1"
"00:31:57:14","00:31:58:02","on peut dire","1"
"00:31:58:02","00:31:58:05","qu'elle","1"
"00:31:58:05","00:31:58:09","était","1"
"00:31:58:09","00:31:59:14","motivée.","1"
"00:32:03:08","00:32:04:13","On y va.","1"
"00:32:04:13","00:32:04:23","Accrochez","1"
"00:32:04:23","00:32:06:04","vous.","1"
"00:32:09:05","00:32:09:21","As tu","1"
"00:32:09:21","00:32:10:04","essayé","1"
"00:32:10:04","00:32:10:07","de.","1"
"00:32:10:07","00:32:10:15","Passer","1"
"00:32:10:15","00:32:10:18","de","1"
"00:32:10:18","00:32:11:02","l'autre","1"
"00:32:11:02","00:32:11:14","côté ?","1"
"00:32:11:14","00:32:11:20","Fallait","1"
"00:32:11:20","00:32:12:05","le dire.","1"
"00:32:12:05","00:32:12:09","Bon,","1"
"00:32:12:09","00:32:12:12","c'est","1"
"00:32:12:12","00:32:12:14","pas","1"
"00:32:12:14","00:32:12:19","grave,","1"
"00:32:12:19","00:32:13:00","maintenant","1"
"00:32:13:00","00:32:13:04","que j'ai","1"
"00:32:13:04","00:32:13:13","compris,","1"
"00:32:13:13","00:32:13:22","je vais","1"
"00:32:13:22","00:32:15:03","t'aider","1"
"00:32:15:21","00:32:16:00","pour","1"
"00:32:16:00","00:32:17:05","voir.","1"
"00:32:21:11","00:32:22:16","Si sous","1"
"00:32:23:01","00:32:24:06","non ?","1"
"00:32:40:09","00:32:41:14","Oh","1"
"00:32:49:04","00:32:50:05","oh","1"
"00:32:50:05","00:32:50:09","et","1"
"00:32:50:09","00:32:50:21","deux de","1"
"00:32:50:21","00:32:51:05","plus que","1"
"00:32:51:05","00:32:52:10","toi !","1"
"00:32:55:11","00:32:56:16","Oh,","1"
"00:32:57:13","00:32:57:18","je suis","1"
"00:32:57:18","00:32:58:23","métamorphosée,","1"
"00:32:59:06","00:32:59:15","J'ai dix","1"
"00:32:59:15","00:33:00:06","orteils.","1"
"00:33:00:06","00:33:00:20","Les dragons","1"
"00:33:00:20","00:33:01:00","peuvent","1"
"00:33:01:00","00:33:01:07","faire","1"
"00:33:01:07","00:33:01:22","ça.","1"
"00:33:01:22","00:33:02:04","Oui,","1"
"00:33:02:04","00:33:02:07","c'est","1"
"00:33:02:07","00:33:02:08","le","1"
"00:33:02:08","00:33:02:17","pouvoir.","1"
"00:33:02:17","00:33:02:22","De ma","1"
"00:33:02:22","00:33:03:20","surprise.","1"
"00:33:03:20","00:33:04:10","Regarde","1"
"00:33:04:10","00:33:04:18","mes bras","1"
"00:33:04:18","00:33:05:00","d'êtres","1"
"00:33:05:00","00:33:05:08","humains,","1"
"00:33:05:08","00:33:05:23","mon visage","1"
"00:33:05:23","00:33:06:05","d'être","1"
"00:33:06:05","00:33:06:12","humains.","1"
"00:33:06:12","00:33:06:23","Regarde","1"
"00:33:06:23","00:33:07:05","comment","1"
"00:33:07:05","00:33:07:11","j'arrive","1"
"00:33:07:11","00:33:07:17","à faire","1"
"00:33:07:17","00:33:08:00","bouger.","1"
"00:33:08:00","00:33:08:03","Mais","1"
"00:33:09:05","00:33:09:15","maintenant","1"
"00:33:09:15","00:33:09:16","que","1"
"00:33:09:16","00:33:10:00","j'ai pu","1"
"00:33:10:00","00:33:10:02","me","1"
"00:33:10:02","00:33:10:19","cacher,","1"
"00:33:10:19","00:33:11:13","on va retrouver","1"
"00:33:11:13","00:33:11:21","les autres.","1"
"00:33:11:21","00:33:12:01","Pieds","1"
"00:33:12:01","00:33:12:09","en moins","1"
"00:33:12:09","00:33:13:08","de deux.","1"
"00:33:13:08","00:33:13:21","Cette fois,","1"
"00:33:13:21","00:33:14:03","c'était","1"
"00:33:14:03","00:33:14:16","relativement","1"
"00:33:14:16","00:33:15:07","facile,","1"
"00:33:15:07","00:33:15:16","mais","1"
"00:33:15:16","00:33:16:14","les autres fragments","1"
"00:33:16:14","00:33:16:21","sont","1"
"00:33:16:21","00:33:17:04","entre","1"
"00:33:17:04","00:33:17:07","les","1"
"00:33:17:07","00:33:17:13","mains","1"
"00:33:17:13","00:33:17:19","d'une","1"
"00:33:17:19","00:33:18:02","bande","1"
"00:33:18:02","00:33:18:23","d'impitoyables","1"
"00:33:18:23","00:33:20:00","bistouris.","1"
"00:33:20:00","00:33:20:04","Des","1"
"00:33:20:04","00:33:21:09","bistouris.","1"
"00:33:22:06","00:33:22:14","Ce n'est pas","1"
"00:33:22:14","00:33:22:18","très","1"
"00:33:22:18","00:33:23:02","gentil","1"
"00:33:23:02","00:33:23:04","de","1"
"00:33:23:04","00:33:23:12","parler","1"
"00:33:23:12","00:33:23:20","ainsi","1"
"00:33:23:20","00:33:24:01","d'une","1"
"00:33:24:01","00:33:24:07","vieille","1"
"00:33:24:07","00:33:25:12","amie","1"
"00:33:27:19","00:33:29:00","à Mari.","1"
"00:33:29:00","00:33:29:08","Comment","1"
"00:33:29:08","00:33:29:20","ça va","1"
"00:33:29:20","00:33:29:23","des","1"
"00:33:29:23","00:33:30:21","plats ?","1"
"00:33:30:21","00:33:31:05","Ah,","1"
"00:33:31:05","00:33:31:15","je vois","1"
"00:33:31:15","00:33:31:16","que","1"
"00:33:31:16","00:33:32:03","tu as fini","1"
"00:33:32:03","00:33:32:07","par","1"
"00:33:32:07","00:33:32:14","trouver","1"
"00:33:32:14","00:33:32:23","une nouvelle","1"
"00:33:32:23","00:33:33:18","camarade.","1"
"00:33:33:18","00:33:34:02","Et moi","1"
"00:33:34:02","00:33:34:05","qui","1"
"00:33:34:05","00:33:34:15","craignait","1"
"00:33:34:15","00:33:34:23","que tu","1"
"00:33:34:23","00:33:35:01","ne","1"
"00:33:35:01","00:33:35:11","finisse","1"
"00:33:35:11","00:33:35:17","toute","1"
"00:33:35:17","00:33:36:00","seule,","1"
"00:33:36:00","00:33:36:09","entourée","1"
"00:33:36:09","00:33:37:14","de chats","1"
"00:33:37:15","00:33:37:23","comme","1"
"00:33:37:23","00:33:39:04","moi.","1"
"00:33:40:08","00:33:40:17","Sympa","1"
"00:33:40:17","00:33:41:02","l'ambiance,","1"
"00:33:41:02","00:33:41:08","ça fait","1"
"00:33:41:08","00:33:42:08","plaisir.","1"
"00:33:42:08","00:33:42:20","Tu cherches","1"
"00:33:42:20","00:33:42:21","à","1"
"00:33:42:21","00:33:43:09","récupérer","1"
"00:33:43:09","00:33:43:14","tous les","1"
"00:33:43:14","00:33:43:23","fragments.","1"
"00:33:43:23","00:33:44:01","De","1"
"00:33:44:01","00:33:44:19","la pierre.","1"
"00:33:44:19","00:33:45:10","Pourquoi ?","1"
"00:33:45:10","00:33:45:20","Je sais pas","1"
"00:33:45:20","00:33:46:02","comment","1"
"00:33:46:02","00:33:46:20","te dire.","1"
"00:33:46:20","00:33:47:02","C'est","1"
"00:33:47:02","00:33:47:11","mon coté","1"
"00:33:47:11","00:33:47:17","bling","1"
"00:33:47:17","00:33:48:22","bling.","1"
"00:33:49:14","00:33:49:22","J'étais","1"
"00:33:49:22","00:33:50:14","persuadée","1"
"00:33:50:14","00:33:50:23","que tu","1"
"00:33:50:23","00:33:51:04","avais","1"
"00:33:51:04","00:33:51:09","été","1"
"00:33:51:09","00:33:51:23","pétrifiée","1"
"00:33:51:23","00:33:52:11","jusqu'à","1"
"00:33:52:11","00:33:52:17","il y a","1"
"00:33:52:17","00:33:53:00","encore","1"
"00:33:53:00","00:33:54:05","quelques mois.","1"
"00:33:54:06","00:33:54:13","Et puis","1"
"00:33:54:13","00:33:54:19","notre","1"
"00:33:54:19","00:33:55:08","parchemin","1"
"00:33:55:08","00:33:55:19","sacré","1"
"00:33:55:19","00:33:56:04","a été","1"
"00:33:56:04","00:33:56:18","volé.","1"
"00:33:56:18","00:33:56:22","C'est","1"
"00:33:56:22","00:33:57:02","donc","1"
"00:33:57:02","00:33:57:14","pour ça","1"
"00:33:57:14","00:33:57:19","que","1"
"00:33:57:19","00:33:57:23","tu me","1"
"00:33:57:23","00:33:58:18","poursuit.","1"
"00:33:58:18","00:33:58:23","Moi","1"
"00:33:58:23","00:33:59:10","qui pensais","1"
"00:33:59:10","00:33:59:12","que","1"
"00:33:59:12","00:33:59:17","c'était","1"
"00:33:59:17","00:33:59:23","notre","1"
"00:33:59:23","00:34:00:11","amitié","1"
"00:34:00:11","00:34:00:16","qui te","1"
"00:34:00:16","00:34:01:03","manquait.","1"
"00:34:04:00","00:34:04:05","C'est","1"
"00:34:04:05","00:34:04:10","pas.","1"
"00:34:04:10","00:34:04:23","Vrai.","1"
"00:34:04:23","00:34:05:04","Tu","1"
"00:34:05:04","00:34:05:09","essaies","1"
"00:34:05:09","00:34:06:01","de retrouver","1"
"00:34:06:01","00:34:06:06","six","1"
"00:34:06:06","00:34:07:11","sous.","1"
"00:34:08:09","00:34:08:15","Tu as","1"
"00:34:08:15","00:34:08:21","quel","1"
"00:34:08:21","00:34:09:03","âge ?","1"
"00:34:09:03","00:34:09:16","Raya ?","1"
"00:34:09:16","00:34:09:23","Oui,","1"
"00:34:09:23","00:34:10:04","c'est","1"
"00:34:10:04","00:34:10:12","vrai,","1"
"00:34:10:12","00:34:10:17","t'as","1"
"00:34:10:17","00:34:11:01","raison,","1"
"00:34:11:01","00:34:11:16","je cherchais","1"
"00:34:11:16","00:34:12:12","si sous.","1"
"00:34:12:12","00:34:12:15","Et","1"
"00:34:12:15","00:34:13:00","devinez","1"
"00:34:13:00","00:34:13:17","quoi ?","1"
"00:34:13:17","00:34:14:00","Je l'ai","1"
"00:34:14:00","00:34:14:11","trouvée,","1"
"00:34:14:11","00:34:15:15","la voilà.","1"
"00:34:16:09","00:34:16:16","Dites","1"
"00:34:16:16","00:34:16:23","quelque.","1"
"00:34:16:23","00:34:17:04","Chose","1"
"00:34:17:04","00:34:17:21","aussi.","1"
"00:34:17:21","00:34:18:20","Salut,","1"
"00:34:18:20","00:34:19:03","je suis","1"
"00:34:19:03","00:34:19:12","ravie,","1"
"00:34:19:12","00:34:20:05","je suis ravie","1"
"00:34:20:05","00:34:21:08","en rentrée.","1"
"00:34:21:08","00:34:21:17","J'adore","1"
"00:34:21:17","00:34:22:21","tes cheveux","1"
"00:34:23:00","00:34:23:03","et","1"
"00:34:23:03","00:34:23:10","des gros","1"
"00:34:23:10","00:34:23:23","chats","1"
"00:34:23:23","00:34:24:01","et","1"
"00:34:24:01","00:34:24:09","surtout","1"
"00:34:24:09","00:34:24:11","tes","1"
"00:34:24:11","00:34:25:08","cheveux.","1"
"00:34:25:08","00:34:25:17","Arrêtez","1"
"00:34:25:17","00:34:26:22","les.","1"
"00:34:27:20","00:34:29:01","Moi.","1"
"00:34:32:17","00:34:33:21","Ha","1"
"00:34:35:06","00:34:36:03","oh oh","1"
"00:34:36:03","00:34:37:00","pour","1"
"00:34:37:00","00:34:37:15","Corail !","1"
"00:34:37:15","00:34:38:19","Oh","1"
"00:34:39:03","00:34:40:08","je veux","1"
"00:34:41:03","00:34:41:06","pas","1"
"00:34:41:06","00:34:41:23","comme ça","1"
"00:34:41:23","00:34:42:03","sur","1"
"00:34:42:03","00:34:42:09","votre","1"
"00:34:42:09","00:34:42:15","jean !","1"
"00:34:42:15","00:34:42:23","Ah oui,","1"
"00:34:42:23","00:34:43:03","j'ai","1"
"00:34:43:03","00:34:44:00","des jambes","1"
"00:34:44:00","00:34:45:05","pour.","1"
"00:34:50:21","00:34:53:00","Oh non,","1"
"00:34:53:09","00:34:53:14","je","1"
"00:34:53:14","00:34:54:19","voulais","1"
"00:34:59:17","00:35:00:13","Toc toc","1"
"00:35:00:13","00:35:01:11","Wolf","1"
"00:35:01:11","00:35:02:16","toi,","1"
"00:35:13:19","00:35:14:07","tempête","1"
"00:35:14:07","00:35:15:12","moi.","1"
"00:35:16:19","00:35:16:23","Mais","1"
"00:35:16:23","00:35:17:02","c'est","1"
"00:35:17:02","00:35:17:07","qui","1"
"00:35:17:07","00:35:18:02","cette fille ?","1"
"00:35:18:02","00:35:18:07","C'est","1"
"00:35:18:07","00:35:18:11","n'a","1"
"00:35:18:11","00:35:19:01","pas pris","1"
"00:35:19:01","00:35:19:07","une","1"
"00:35:19:07","00:35:19:12","ride.","1"
"00:35:19:12","00:35:20:03","La traîtresse,","1"
"00:35:20:03","00:35:20:06","c'est","1"
"00:35:20:06","00:35:20:13","la fine","1"
"00:35:20:13","00:35:20:18","souris","1"
"00:35:20:18","00:35:20:23","qui a","1"
"00:35:20:23","00:35:21:09","détruit","1"
"00:35:21:09","00:35:21:10","le","1"
"00:35:21:10","00:35:22:15","monde.","1"
"00:35:30:13","00:35:30:21","Ouah !","1"
"00:35:30:21","00:35:31:05","Il court","1"
"00:35:31:05","00:35:31:17","drôlement","1"
"00:35:31:17","00:35:32:02","vite ces","1"
"00:35:32:02","00:35:32:07","gros","1"
"00:35:32:07","00:35:33:11","ça !","1"
"00:35:34:00","00:35:34:05","Qu'est","1"
"00:35:34:05","00:35:34:10","ce que","1"
"00:35:34:10","00:35:34:13","les","1"
"00:35:34:13","00:35:34:21","chats et","1"
"00:35:34:21","00:35:35:07","le drone","1"
"00:35:35:07","00:35:35:09","ont","1"
"00:35:35:09","00:35:36:03","en commun","1"
"00:35:36:03","00:35:37:14","à Izon ?","1"
"00:35:38:03","00:35:38:10","Ils n'ont","1"
"00:35:38:10","00:35:38:14","pas","1"
"00:35:38:14","00:35:39:16","de cœur,","1"
"00:35:39:16","00:35:40:07","et ce,","1"
"00:35:40:07","00:35:40:15","chez","1"
"00:35:40:15","00:35:40:21","moi,","1"
"00:35:40:21","00:35:41:01","c'est","1"
"00:35:41:01","00:35:41:05","qu'ils","1"
"00:35:41:05","00:35:42:05","détestent.","1"
"00:35:42:05","00:35:42:13","Vous","1"
"00:35:42:13","00:35:42:19","pensez","1"
"00:35:42:19","00:35:43:01","vous","1"
"00:35:48:16","00:35:49:21","que","1"
"00:35:55:01","00:35:56:06","pour.","1"
"00:35:56:09","00:35:57:06","Bonjour,","1"
"00:35:57:06","00:35:57:09","il y a","1"
"00:35:57:09","00:35:57:18","quelqu'un","1"
"00:35:57:18","00:35:58:23","à bord ?","1"
"00:36:02:10","00:36:02:22","Bienvenue","1"
"00:36:02:22","00:36:03:00","au","1"
"00:36:03:00","00:36:03:06","Palais","1"
"00:36:03:06","00:36:03:08","de","1"
"00:36:03:08","00:36:03:22","la crevette.","1"
"00:36:03:22","00:36:04:06","Ravi","1"
"00:36:04:06","00:36:04:11","de vous","1"
"00:36:04:11","00:36:04:22","accueillir.","1"
"00:36:04:22","00:36:05:01","Je","1"
"00:36:05:01","00:36:05:06","m'appelle","1"
"00:36:05:06","00:36:05:22","Bones.","1"
"00:36:05:22","00:36:06:01","Qu'est","1"
"00:36:06:01","00:36:06:06","ce qui","1"
"00:36:06:06","00:36:06:12","vous ferait","1"
"00:36:06:12","00:36:07:04","plaisir ?","1"
"00:36:07:04","00:36:07:12","Voulez vous","1"
"00:36:07:12","00:36:07:15","que","1"
"00:36:07:15","00:36:07:22","je vous","1"
"00:36:07:22","00:36:08:03","parle","1"
"00:36:08:03","00:36:08:10","du plat","1"
"00:36:08:10","00:36:08:21","du jour ?","1"
"00:36:08:21","00:36:09:03","Moi,","1"
"00:36:09:03","00:36:09:20","je veux.","1"
"00:36:09:20","00:36:10:00","Avons","1"
"00:36:10:00","00:36:10:15","des crevettes.","1"
"00:36:10:15","00:36:11:11","Nous avons Du coup,","1"
"00:36:11:11","00:36:11:20","nous avons","1"
"00:36:11:20","00:36:12:10","le meilleur","1"
"00:36:12:10","00:36:12:14","qu'on","1"
"00:36:12:14","00:36:12:19","dit aux","1"
"00:36:12:19","00:36:13:08","crevettes.","1"
"00:36:13:08","00:36:14:04","Le capitaine","1"
"00:36:14:04","00:36:14:08","ou","1"
"00:36:14:08","00:36:14:22","le capitaine,","1"
"00:36:14:22","00:36:15:03","je vais","1"
"00:36:15:03","00:36:16:08","le chercher.","1"
"00:36:18:10","00:36:18:20","Bienvenue","1"
"00:36:18:20","00:36:19:04","à bord,","1"
"00:36:19:04","00:36:19:10","cher","1"
"00:36:19:10","00:36:19:20","client,","1"
"00:36:19:20","00:36:20:04","je suis","1"
"00:36:20:04","00:36:20:06","le","1"
"00:36:20:06","00:36:20:20","capitaine","1"
"00:36:20:20","00:36:21:19","Bull.","1"
"00:36:21:19","00:36:22:15","Propriétaire,","1"
"00:36:22:15","00:36:22:21","Chef","1"
"00:36:22:21","00:36:23:13","cuisinier,","1"
"00:36:23:13","00:36:24:02","directeur","1"
"00:36:24:02","00:36:24:14","financier","1"
"00:36:24:14","00:36:24:17","du","1"
"00:36:24:17","00:36:25:01","Palais","1"
"00:36:25:01","00:36:25:03","de","1"
"00:36:25:03","00:36:26:01","la crevette.","1"
"00:36:26:01","00:36:26:05","Que","1"
"00:36:26:05","00:36:26:10","puis je","1"
"00:36:26:10","00:36:26:15","pour","1"
"00:36:26:15","00:36:27:01","vous ?","1"
"00:36:27:01","00:36:27:06","Moi,","1"
"00:36:27:06","00:36:27:15","je m'appelle","1"
"00:36:27:15","00:36:28:05","six","1"
"00:36:28:05","00:36:28:23","et nous.","1"
"00:36:28:23","00:36:29:07","Devons","1"
"00:36:29:07","00:36:29:12","aller","1"
"00:36:29:12","00:36:29:21","à Griffe","1"
"00:36:29:21","00:36:30:01","du","1"
"00:36:30:01","00:36:30:16","Dragon.","1"
"00:36:30:16","00:36:31:02","Désolé,","1"
"00:36:31:02","00:36:31:05","le","1"
"00:36:31:05","00:36:31:11","palais","1"
"00:36:31:11","00:36:31:13","de","1"
"00:36:31:13","00:36:31:23","la crevette,","1"
"00:36:31:23","00:36:32:06","mais pas","1"
"00:36:32:06","00:36:32:12","en","1"
"00:36:32:12","00:36:33:13","sifflotant.","1"
"00:36:33:13","00:36:33:19","Tous,","1"
"00:36:33:19","00:36:34:15","ils sont venus","1"
"00:36:34:15","00:36:35:06","avec moi","1"
"00:36:35:06","00:36:35:17","maintenant.","1"
"00:36:35:17","00:36:36:02","Le reste,","1"
"00:36:36:02","00:36:36:08","une fois","1"
"00:36:36:08","00:36:37:13","arrivé.","1"
"00:36:37:13","00:36:38:18","D'accord,","1"
"00:36:38:21","00:36:39:07","accrochez","1"
"00:36:39:07","00:36:39:10","vous","1"
"00:36:39:10","00:36:39:21","bien,","1"
"00:36:39:21","00:36:40:08","Aujourd'hui,","1"
"00:36:40:08","00:36:40:17","le chef","1"
"00:36:40:17","00:36:41:09","vous propose","1"
"00:36:41:09","00:36:42:13","le menu","1"
"00:36:42:13","00:36:42:17","et","1"
"00:36:42:17","00:36:43:17","rassurez","1"
"00:36:43:17","00:36:44:01","vous,","1"
"00:36:51:00","00:36:51:15","capitaine","1"
"00:36:51:15","00:36:52:16","boulot.","1"
"00:36:52:16","00:36:53:00","Est il","1"
"00:36:53:00","00:36:53:10","possible","1"
"00:36:53:10","00:36:53:15","d'aller","1"
"00:36:53:15","00:36:53:19","plus","1"
"00:36:53:19","00:36:55:00","vite ?","1"
"00:36:56:02","00:36:56:07","Est","1"
"00:36:56:07","00:36:57:01","ce que","1"
"00:36:57:01","00:36:57:11","vous aviez","1"
"00:36:57:11","00:36:57:20","les crocs","1"
"00:36:57:20","00:36:58:07","Trop ?","1"
"00:36:58:07","00:36:58:14","Ça va","1"
"00:36:58:14","00:36:58:23","vous coûter","1"
"00:36:58:23","00:36:59:04","plus","1"
"00:36:59:04","00:36:59:11","cher.","1"
"00:36:59:11","00:36:59:20","Votre panier","1"
"00:36:59:20","00:37:00:01","que je","1"
"00:37:00:01","00:37:01:05","gère ?","1"
"00:37:02:01","00:37:02:05","Qu'est","1"
"00:37:02:05","00:37:02:09","ce que","1"
"00:37:02:09","00:37:03:14","je fais","1"
"00:37:10:06","00:37:11:11","moi ?","1"
"00:37:13:14","00:37:13:22","Mais","1"
"00:37:13:22","00:37:14:04","qu'est","1"
"00:37:14:04","00:37:14:09","ce qui","1"
"00:37:14:09","00:37:14:11","se","1"
"00:37:14:11","00:37:15:02","passe ?","1"
"00:37:15:02","00:37:15:15","Mon amie","1"
"00:37:15:15","00:37:15:21","est très","1"
"00:37:15:21","00:37:16:05","forte","1"
